Snake Jailbird
Dewey Largo,Ew. A bug.
Dewey Largo
Lisa Simpson,If the snakes were in here we could protect them.
Bart Simpson,"Well, according to this, snakes ""hear"" by sensing vibrations in the ground. So, if we put our stereo speakers on the ground and play something with a lot of bass, those snakes'll be in here like Oprah on a baked ham."
Lisa Simpson,"Oh, good idea! Let's see... bass, bass... ""Tiny Tim""... ""The Chipmunks Greatest Hits""... ""A Castrato Christmas""..."
Barry White,"... CAN'T GET ENOUGH OF YOUR LOVE, BABE..."
Lisa Simpson,"Mr. White, can we borrow you for a minute?"
Barry White,Anything for a lady.
Barry White,"Don't bother the snakes. Leave all the snakes alone. Ah yeah. Oh babe... MY DARLING I... CAN'T GET ENOUGH OF YOUR LOVE, BABE. GIRL I DON'T KNOW... I DON'T KNOW WHY... CAN'T GET ENOUGH OF YOUR LOVE, BABE. / SOME THINGS I CAN'T GET USED TO / NO MATTER HOW I TRY / IT'S LIKE THE MORE YOU GIVE THE MORE I WANT / AND BABY THAT'S NO -- THAT'S NO LIE / TELL ME WHAT CAN I SAY / WHAT AM I GONNA DO? / HOW SHOULD I FEEL WHEN EVERYTHING..."

Lisa Simpson,In here!
Lenny Leonard,Hey! Where'd all the snakes go?
Bart Simpson,People of Springfield! Whacking Day is a sham!
Bart Simpson,It was started in 1924 as an excuse to beat up the Irish.
Crowd,
Irishman,"'Tis true! I took many a lump, but 'twas all in good fun."
Lisa Simpson,Now wait a minute. How can you people turn on snakes after all they've done for you?
Grampa Simpson,"I'm an old man. I hate everything but Matlock. Ooh, it's on now."
Lisa Simpson,"Mrs. Glick, who killed all those rats in your basement?"
Old Mrs. Glick,Snake did.
Bart Simpson,"And you like snakes, don't you Barry White?"
Barry White,I love the sexy slither of a lady snake. Oh baby.
Crowd,Hooray for snakes! Hooray for snakes!
Mayor Joe Quimby,Look at this everyone! Twelve dead snakes!
Mayor Joe Quimby,I'm sick of you people. You're nothing but a pack of fickle mush heads.
Woman,He's right.
Man,"Give us hell, Quimby."
Seymour Skinner,"Bart, I'm very impressed at the independent learning you've displayed here."
Seymour Skinner,"Yes. Anyway, as a reward for your studying, I've decided to welcome you back to our school. You'll be reunited with your chums, Nelson, Jimbo, Dol... Oh dear God!"
,
Jimbo Jones,I guess I've always used violence as a way of gettin' attention.
Nelson Muntz,"Yes, yes, me too!"
,
Seymour Skinner,"Faster, Willie, faster!"
Seymour Skinner,"Now we give them the bikes, no one sues."
Groundskeeper Willie,"What if they're dead, sir?"
Seymour Skinner,"Then we ride these bikes to Mexico -- and freedom, Willie! Freedom!"
Groundskeeper Willie,Freedom! . I'll turn ya in at the first toll booth.
Announcer,Products you could only imagine before... the S.S. Microwave.
Man,"Ah, my crepes are done."
Announcer,... the Doggy Door Man...
Robot,"Good evening, Rex."
Announcer,... the Mobilier the chandelier for your car!
Announcer,"All on ""I Can't Believe They Invented It!"""
Troy McClure,"Hello everybody. I'm Troy McClure, star of such films as ""P is for `Psycho'"" and ""The President's Neck Is Missing."" But now I'm here to tell you about a remarkable new invention."
Troy McClure,"Until now, this was the only way to get juice from an orange."
,
Homer Simpson,You mean there's a better way?
Troy McClure,"But that's all changed thanks to the ""Juice Loosener."" Let's meet the inventor, Doctor Nick Riviera."
Dr. Nick Riviera,"Hello, Troy. Hi everybody."
Audience,"Hi, Doctor Nick!"
Dr. Nick Riviera,"Troy, would you like a glass of orange juice?"
Troy McClure,I sure would. But won't we have to pay those outrageous grocery store prices for something the farmer probably spit in?
Dr. Nick Riviera,Not anymore.
Dr. Nick Riviera,"All, thanks to the new ""Juice Loosener."""
Troy McClure,"Doctor, are you sure it's on? I can't hear a thing."
Dr. Nick Riviera,It's whisper quiet.
Troy McClure,You got all that from one bag of oranges?
Dr. Nick Riviera,"That's right. Order now and you'll also get Sun `n' Run, the Suntan Lotion... that's also a laxative!"
Homer Simpson,"Gotta get a juicer. Gonna drink juice, lose weight. Won't get chest pain from answering the phone anymore."
SICK JAPANESE WORKER,Please don't tell the supervisor I have the flu.
Japanese Worker #2,Don't worry. I've been working with a shattered pelvis for three weeks.
JAPANESE WORKERS,
Homer Simpson,Oh my Juice Loosener's never gonna come.
Bart Simpson,"Hey, dad. This came for you in the mail."
Homer Simpson,Woo-Hoo!
Homer Simpson
Seymour Skinner,"Mother, get an extra-special hug ready. I've bought you a new juicer!"
Seymour Skinner,Good Lord! Flu germs entering every orifice in my head.
,
Patty Bouvier,Happy Birthday.
Selma Bouvier,Happy Birthday.
Selma Bouvier
Chief Wiggum,What the?
Chief Wiggum,
Kent Brockman,"The dreaded Osaka flu has hit Springfield, with over 300 cases now reported. Now, over to Arnie Pie with ""Arnie in the Sky."""
,
Arnie Pye,"Route 401 is going around and around, and around and around and around... And look out at the corner of 12th and Main because I'm gonna be sick. Whulp."
,
Otto Mann,"Okay, Mr. Sun, gimme what ya got."
Otto Mann
Marge Simpson,Ninety-eight point six. You're fine.
Marge Simpson,"Now, hurry up or you'll miss your bus."
Bart Simpson,Maybe you better take that temperature one more time.
,
White Blood Cell #1,"Sarge, we keep getting orders to let the virus win!"
White Blood Cell #2,Must be a school day. Lay down your arms.
Virus,All right! Let's make some pus.
,
Announcer,"And now, for an emergency announcement from the mayor."
Mayor Joe Quimby,"People of Springfield, because of the epidemic, I have cancelled my vacation to the Bahamas."
Mayor Joe Quimby,I shall not leave the city...
Mayor Joe Quimby,"Hey, you. Get that steel drum out of the, uh, Mayor's office."
JAMAICAN MAN,"Sorry, mon."
,
C. Montgomery Burns,"Smithers, this plague doesn't scare me. I've constructed a germ-free chamber for myself. Not a single microbe can get in or out."
C. Montgomery Burns,Who the devil are you?
Homer Simpson,My name is Mr. Burns.
,
Mob,We need a cure! We need a cure!
Dr. Julius Hibbert,"Why, the only cure is bed rest. Anything I give you would only be a placebo."
Woman,Where do we get these placebos?
Man,Maybe there's some in this truck!
Man,I'm cured! I mean ouch!
,
Rod Flanders,Dad! Todd's speaking in tongues!
Todd Flanders,
Ned Flanders,"I wish he were, Rod, I pray for the day, but I'm afraid he's just delirious from fever."
Todd Flanders,
Maude Flanders,"Oh, Neddie, why has God forsaken us?"
Ned Flanders,I can't imagine what we could've done to... Oh... oh no!
Husband,"Peg, you gotta take better care of the house. These plants are all lifeless and limp!"
Wife,"Maybe they'd feel more at home in the bedroom, Al!"
Ned Flanders,Uh oh.
Ned Flanders,Oh...the network slogan is true. Watch Fox and be damned for all eternity.
,
Lisa Simpson,"Mom, can you bring me more O.J.?"
Bart Simpson,Can you get me some of those Flintstones' chewable morphine?
Marge Simpson,There is no such thing.
Homer Simpson,"Marge, the boy's wasting valuable time -- come change the channel and pat my head."
Homer Simpson,"But, I'll miss ""Sheriff Lobo."""
Grampa Simpson,And get me a bottle of bourbon!
Marge Simpson,"Grampa, you know you can't have liquids after three p.m."
Grampa Simpson,"You can stir it into my mush. Either way, just gimme, gimme, gimme."
,
Lisa Simpson,"Mom, I need more O.J."
Bart Simpson,... Flintstones' chewable morphine.
Homer Simpson,I'll miss Sheriff Lobo...
Lisa Simpson,"Mom, I need more O.J."
Bart Simpson,... Flintstones' chewable morphine.
Homer Simpson,I'll miss Sheriff Lobo...
Lisa Simpson,O.J.
Bart Simpson,Morphine
Homer Simpson,Lobooo...
Lisa Simpson,O.J.
Bart Simpson,Morphine
Homer Simpson,Lobooo...
Marge Simpson,"And a bottle of aspirin, please."
Apu Nahasapeemapetilon,The aspirin is $24.95.
Marge Simpson,$24.95!
Apu Nahasapeemapetilon,I lowered the price because an escaped mental patient tampered with the bottle.
Apu Nahasapeemapetilon,"Oh dear, the alarm must be broken. If you could just move a bit to your left..."
Apu Nahasapeemapetilon,"Eight foot, six... Oh Sanjay, help Mrs. Simpson with her bag... and-while-you're-at-it... Uske coat ke tharaf dekho."
Sanjay Nahasapeemapetilon,"Haajee, Ekdam phataaphat."
Apu Nahasapeemapetilon,Mrs. Simpson! You did not pay for this bottle of Colonel Kwik-E-Mart's Kentucky Bourbon.
Marge Simpson,"Uh... no, I-I guess I didn't."
Chief Wiggum,"All right. Come out with your hands up... two cups of coffee... an Auto Freshener that says ""Capricorn.""... and something with coconut on it..."

Lionel Hutz,"Now, Marge, you've come to the right place. By hiring me as your lawyer, you also get this smoking monkey!"
Lionel Hutz,"Better cut down there, Smokey. Heh, heh."
Marge Simpson,Mr. Hutz --
Lionel Hutz,Look! He's taking another puff!
Chief Wiggum,Release the dogs.
Marge Simpson,Mr. Hutz! This was all a misunderstanding. I didn't mean to take anything.
Lionel Hutz,"Now don't you worry Mrs. Simpson, I... uh-oh. We've drawn Judge Snyder."
Marge Simpson,Is that bad?
Lionel Hutz,"Well, he's had it in for me ever since I kinda ran over his dog."
Marge Simpson,You did?
Lionel Hutz,"Well, replace the word ""kinda"" with the word ""repeatedly,"" and the word ""dog"" with ""son."""
Marge Simpson,
Homer Simpson,"Look, Marge, I'll just talk to Apu and I'm sure he'll be reasonable."
,
Sanjay Nahasapeemapetilon,
Homer Simpson,"Apu, I'd like you to drop the charges against my wife."
Apu Nahasapeemapetilon,"No offense, but we're putting that bitch on ice."
Homer Simpson,"Now, come on! I'm your best customer."
Apu Nahasapeemapetilon,"I'm sorry, Mr. Homer, but it is the policy of the Kwik-E-Mart and its parent corporation, NorDyne Defense Dynamics, to prosecute shoplifters to the full extent of the law."
Sanjay Nahasapeemapetilon
Chief Wiggum,"Don't tell anyone, but Marge Simpson was arrested for shoplifting."
,
Mayor Joe Quimby,Let the word go forth from this time and place: Marge Simpson is a shoplifter!
Chief Wiggum,Hey!
Mayor Joe Quimby,"In other news, the chick in ""The Crying Game"" is really a man."
Crowd,Boo!
Mayor Joe Quimby,"I mean, is that a good movie!"
Crowd,Yay!
,
Miss Hoover,"... And last Christmas, Marge made us gingerbread men, and there was a hair in one!"
Dr. Julius Hibbert,Well I'll let you in on a little secret about Marge Simpson... She's got webbed toes.
Rev. Timothy Lovejoy,Puh-leeze.
,
Ned Flanders,"Now, Marge, don't you worry. We've all had our brushes with the law."
Policeman,Are you Ed Flanders?
Ned Flanders,"No, Ned Flanders."
Policeman,My mistake.
Ned Flanders,I'll never have that problem again.
Marge Simpson,Will you excuse me while I go and freshen up?
Maude Flanders,I'll follow her.
Maude Flanders,Just wash your hands and get out.
Marge Simpson
Prosecutor,"Ladies and gentlemen of the jury, who do you find more attractive: Tom Cruise or Mel Gibson?"
Judge Snyder,What is the point of all this?
Prosecutor,"Your honor, I feel so confident of Marge Simpson's guilt, that I can waste the court's time by rating the Super-Hunks."
Jury,Wow! / She must be guilty. / Very impressive. /
Lionel Hutz,"Ooh, he's gonna win."
Marge Simpson,Mr. Hutz!
Prosecutor,"Now, Mrs. Lovejoy could you tell us a little about Marge Simpson?"
Helen Lovejoy,"Well, as the wife of the minister, I'm privy to a lot of sensitive information. And here it is! Marge's husband doesn't earn much and the family's a mess and, quite frankly, I think she..."
Prosecutor,"Let the record show that the witness made the ""drinky-drinky"" motion."
Professor Jonathan Frink,"And if we freeze on frame 138 , we distinctly see a puff of blue hair coming from the grassy knoll..."
Lionel Hutz,"Now, Apu, Mrs. Simpson claims that she forgot she was carrying that bottle of..."
Lionel Hutz,Delicious... bourbon... brownest of the brown liquors... so tempting... What's that? You want me to drink you? But I'm in the middle of a trial... Excuse me.
Lionel Hutz,"Hello, David? I'm really tempted."
David Crosby,Just take it one day at a time. And know that I love you.
Lionel Hutz,"I love you too, man."
Lionel Hutz,"So, Mr. Nahasapeemapetilan, if that is your real name, have you ever forgotten anything?"
Apu Nahasapeemapetilon,"No. In fact I can recite pi to 40,000 places. The last digit is one!"
Homer Simpson,Mmm... pie.
Lionel Hutz,"Well if you never forget anything, tell me this..."
Lionel Hutz,What color tie am I wearing?
Apu Nahasapeemapetilon,"You are wearing a red and white striped club tie, in a half Windsor knot."
Lionel Hutz,"Oh, I am, am I? Is that what you think? Well, if that is what you think, I have something to tell you. Something that may shock and discredit you. And that thing is as follows..."
Lionel Hutz,I'm not wearing a tie at all.
Apu Nahasapeemapetilon,"But, if I am wrong about that, maybe I am wrong about Mrs. Simpson."
Lionel Hutz,No further questions.
,
Lionel Hutz,"Kids, I got a crazy feeling your mom's not going to prison."
Lisa Simpson,Yay!
Lisa Simpson,You're a latter-day Clarence Darrow.
Lionel Hutz,"Uh, was he the black guy on the Mod Squad?"
Bart Simpson,Mr. Hutz when I grow up I want to be a lawyer just like you.
Lionel Hutz,"Good for you, son. If there's one thing American needs, it's more lawyers. Can you imagine a world without lawyers?"
Lionel Hutz
Lionel Hutz,"... And so, ladies and gentlemen of the jury... I rest my case."
Judge Snyder,"Mr. Hutz, do you know you're not wearing any pants?"
Lionel Hutz,What?
Lionel Hutz,"Your honor, I move for a ""bad court thingy."""
Judge Snyder,You mean a mistrial?
Lionel Hutz,Yeah. That's why you're the judge and I'm the law talking guy.
Judge Snyder,The lawyer.
Lionel Hutz,Right.
Judge Snyder,The foreman will pass the verdict to the Bailiff.
Judge Snyder,This verdict is written on a cocktail napkin!
Judge Snyder,"... And it still says ""guilty!"" ... And ""guilty"" is spelled wrong!"
Lionel Hutz,Eep.
Judge Snyder,Will the foreman please read the real verdict?
Jury Foreman,"We find the defendant, guilty!"
Judge Snyder,"Marge Simpson, I sentence you to thirty days in prison."
Bailiff,Next case. The National Council of Churches vs. Lionel Hutz.
Lionel Hutz,"Oh right, that thing."
,
Lisa Simpson,"You're still my hero, Mom."
Marge Simpson,Now you kids be good while mother's in prison.
Bart Simpson,"Don't worry, Mom. I'll bust ya outta there just as soon as I get a cocktail dress and a crowbar."
Warden,"Bartina, until I met you, I was the loneliest warden in the penal system."
Bart Simpson,Fresh!
Warden,Down I go.
Bart Simpson,
Marge Simpson,"I'll be fine, dear."
Homer Simpson,"Marge, I'm gonna miss you so much. And it's not just the sex... it's also the food preparation... your skill with stains of all kinds. But mostly, I'll miss how lucky you make me feel each and every morning."
